suite,subgroup_type,subgroup,evaluation_distribution,budget,candidate_policy_id,baseline_policy_id,candidate_score,baseline_score,difference,criterion_edge_count,shared_fact_count,all_trial_shared_fact_count,max_trials_per_fact,max_trial_coverage_fraction,shared_fact_edge_fraction
public_patient_profiles,disease,breast_cancer,heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.6571428571428571,0.7142857142857143,-0.05714285714285716,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.6571428571428571,0.7428571428571429,-0.08571428571428574,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.6571428571428571,0.6857142857142857,-0.02857142857142858,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,1,widest_impact,random_order_expectation,0.7428571428571429,0.6792857142857143,0.06357142857142861,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,1,clarifytrial_rule_v1,random_order_expectation,0.6857142857142857,0.6792857142857143,0.00642857142857145,,,,,,
public_patient_profiles,disease,major_depressive_disorder,heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.4166666666666667,0.4666666666666667,-0.04999999999999999,,,,,,
public_patient_profiles,disease,major_depressive_disorder,heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.4166666666666667,0.4166666666666667,0.0,,,,,,
public_patient_profiles,disease,major_depressive_disorder,heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.4166666666666667,0.4,0.016666666666666663,,,,,,
public_patient_profiles,disease,major_depressive_disorder,heldout,1,widest_impact,random_order_expectation,0.4166666666666667,0.39083333333333337,0.02583333333333332,,,,,,
public_patient_profiles,disease,major_depressive_disorder,heldout,1,clarifytrial_rule_v1,random_order_expectation,0.4,0.39083333333333337,0.009166666666666656,,,,,,
public_patient_profiles,disease,type_2_diabetes,heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.6428571428571429,0.6428571428571429,0.0,,,,,,
public_patient_profiles,disease,type_2_diabetes,heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.6428571428571429,0.6714285714285715,-0.02857142857142858,,,,,,
public_patient_profiles,disease,type_2_diabetes,heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.6428571428571429,0.6714285714285715,-0.02857142857142858,,,,,,
public_patient_profiles,disease,type_2_diabetes,heldout,1,widest_impact,random_order_expectation,0.6714285714285715,0.5926190476190476,0.07880952380952388,,,,,,
public_patient_profiles,disease,type_2_diabetes,heldout,1,clarifytrial_rule_v1,random_order_expectation,0.6714285714285715,0.5926190476190476,0.07880952380952388,,,,,,
synthetic_graph_stress,graph_topology,chain,similar_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.19626952714697718,0.19996736122437672,-0.003697834077399542,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,similar_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.19626952714697718,0.20907389321080735,-0.012804366063830175,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,similar_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.19626952714697718,0.1915976100304457,0.0046719171165314766,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,similar_heldout,1,widest_impact,random,0.20907389321080735,0.19912153955471926,0.009952353656088098,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,similar_heldout,1,clarifytrial_rule_v1,random,0.1915976100304457,0.19912153955471926,-0.007523929524273554,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,shifted_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.20519910740910088,0.18126219527803078,0.023936912131070104,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,shifted_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.20519910740910088,0.18801504418968562,0.017184063219415263,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,shifted_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.20519910740910088,0.17177984139605748,0.0334192660130434,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,shifted_heldout,1,widest_impact,random,0.18801504418968562,0.18059801445995707,0.007417029729728547,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,shifted_heldout,1,clarifytrial_rule_v1,random,0.17177984139605748,0.18059801445995707,-0.008818173063899593,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,cost_conflict,similar_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.39547191595190323,0.19755764770963094,0.1979142682422723,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,similar_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.39547191595190323,0.39547191595190323,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,similar_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.39547191595190323,0.39547191595190323,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,similar_heldout,1,widest_impact,random,0.39547191595190323,0.20708429680586216,0.18838761914604107,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,similar_heldout,1,clarifytrial_rule_v1,random,0.39547191595190323,0.20708429680586216,0.18838761914604107,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,shifted_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.38076867266433434,0.18944199971378942,0.19132667295054492,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,shifted_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.38076867266433434,0.38076867266433434,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,shifted_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.38076867266433434,0.38076867266433434,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,shifted_heldout,1,widest_impact,random,0.38076867266433434,0.19574732182851856,0.18502135083581578,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,shifted_heldout,1,clarifytrial_rule_v1,random,0.38076867266433434,0.19574732182851856,0.18502135083581578,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,fully_separated,similar_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.2,0.2,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,similar_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.2,0.2,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,similar_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.2,0.2,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,similar_heldout,1,widest_impact,random,0.2,0.2,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,similar_heldout,1,clarifytrial_rule_v1,random,0.2,0.2,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,shifted_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.2,0.2,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,shifted_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.2,0.2,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,shifted_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.2,0.2,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,shifted_heldout,1,widest_impact,random,0.2,0.2,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,shifted_heldout,1,clarifytrial_rule_v1,random,0.2,0.2,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_shared,similar_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.6052588619113383,0.20115421209926546,0.40410464981207284,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,similar_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.6052588619113383,0.6052588619113383,0.0,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,similar_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.6052588619113383,0.6052588619113383,0.0,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,similar_heldout,1,widest_impact,random,0.6052588619113383,0.1724237648299912,0.43283509708134704,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,similar_heldout,1,clarifytrial_rule_v1,random,0.6052588619113383,0.1724237648299912,0.43283509708134704,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,shifted_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.5378589663434663,0.2012097498133157,0.33664921653015056,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,shifted_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.5378589663434663,0.5378589663434663,0.0,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,shifted_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.5378589663434663,0.5378589663434663,0.0,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,shifted_heldout,1,widest_impact,random,0.5378589663434663,0.14942248604204714,0.3884364803014192,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,shifted_heldout,1,clarifytrial_rule_v1,random,0.5378589663434663,0.14942248604204714,0.3884364803014192,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.3064702186130152,0.20156702218260572,0.10490319643040949,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.3064702186130152,0.30400563059116464,0.0024645880218505667,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.3064702186130152,0.30400563059116464,0.0024645880218505667,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,1,widest_impact,random,0.30400563059116464,0.20867436072213993,0.09533126986902471,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,1,clarifytrial_rule_v1,random,0.30400563059116464,0.20867436072213993,0.09533126986902471,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.28409482767222277,0.18196973856477144,0.10212508910745133,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.28409482767222277,0.2781108704440547,0.00598395722816808,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.28409482767222277,0.2781108704440547,0.00598395722816808,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,1,widest_impact,random,0.2781108704440547,0.20471143474593848,0.07339943569811622,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,1,clarifytrial_rule_v1,random,0.2781108704440547,0.20471143474593848,0.07339943569811622,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.30692895743656273,0.194971296422312,0.11195766101425073,7,2,0,2,0.4,0.5714285714285714
